Index,Sentiment
6089,HATE
6090,HATE
6091,HATE
6092,ROMANTIC
6093,HATE
6094,HATE
6095,ROMANTIC
6096,ROMANTIC
6097,ROMANTIC
6098,HATE
6099,ROMANTIC
6100,HATE
6101,ROMANTIC
6102,ROMANTIC
6103,HATE
6104,HATE
6105,ROMANTIC
6106,ROMANTIC
6107,HATE
6108,HATE
6109,HATE
6110,ROMANTIC
6111,ROMANTIC
6112,HATE
6113,ROMANTIC
6114,HATE
6115,HATE
6116,HATE
6117,HATE
6118,ROMANTIC
6119,HATE
6120,HATE
6121,ROMANTIC
6122,ROMANTIC
6123,HATE
6124,HATE
6125,ROMANTIC
6126,ROMANTIC
6127,HATE
6128,HATE
6129,ROMANTIC
6130,HATE
6131,ROMANTIC
6132,HATE
6133,ROMANTIC
6134,ROMANTIC
6135,HATE
6136,ROMANTIC
6137,HATE
6138,ROMANTIC
6139,ROMANTIC
6140,ROMANTIC
6141,ROMANTIC
6142,ROMANTIC
6143,HATE
6144,ROMANTIC
6145,ROMANTIC
6146,HATE
6147,ROMANTIC
6148,ROMANTIC
6149,ROMANTIC
6150,ROMANTIC
6151,HATE
6152,ROMANTIC
6153,HATE
6154,ROMANTIC
6155,HATE
6156,HATE
6157,HATE
6158,HATE
6159,HATE
6160,HATE
6161,ROMANTIC
6162,ROMANTIC
6163,HATE
6164,HATE
6165,HATE
6166,HATE
6167,HATE
6168,ROMANTIC
6169,HATE
6170,ROMANTIC
6171,ROMANTIC
6172,HATE
6173,HATE
6174,ROMANTIC
6175,HATE
6176,ROMANTIC
6177,HATE
6178,HATE
6179,ROMANTIC
6180,HATE
6181,ROMANTIC
6182,HATE
6183,HATE
6184,HATE
6185,ROMANTIC
6186,HATE
6187,HATE
6188,ROMANTIC
6189,HATE
6190,HATE
6191,HATE
6192,HATE
6193,HATE
6194,ROMANTIC
6195,ROMANTIC
6196,ROMANTIC
6197,ROMANTIC
6198,ROMANTIC
6199,HATE
6200,ROMANTIC
6201,HATE
6202,ROMANTIC
6203,ROMANTIC
6204,ROMANTIC
6205,ROMANTIC
6206,ROMANTIC
6207,ROMANTIC
6208,ROMANTIC
6209,HATE
6210,HATE
6211,ROMANTIC
6212,HATE
6213,ROMANTIC
6214,HATE
6215,HATE
6216,ROMANTIC
6217,ROMANTIC
6218,HATE
6219,HATE
6220,HATE
6221,ROMANTIC
6222,ROMANTIC
6223,HATE
6224,ROMANTIC
6225,ROMANTIC
6226,HATE
6227,ROMANTIC
6228,ROMANTIC
6229,ROMANTIC
6230,HATE
6231,HATE
6232,ROMANTIC
6233,HATE
6234,ROMANTIC
6235,ROMANTIC
6236,HATE
6237,ROMANTIC
6238,HATE
6239,HATE
6240,ROMANTIC
6241,HATE
6242,ROMANTIC
6243,HATE
6244,ROMANTIC
6245,HATE
6246,HATE
6247,ROMANTIC
6248,HATE
6249,ROMANTIC
6250,HATE
6251,ROMANTIC
6252,HATE
6253,ROMANTIC
6254,HATE
6255,HATE
6256,ROMANTIC
6257,ROMANTIC
6258,ROMANTIC
6259,ROMANTIC
6260,ROMANTIC
6261,ROMANTIC
6262,ROMANTIC
6263,ROMANTIC
6264,HATE
6265,HATE
6266,ROMANTIC
6267,HATE
6268,ROMANTIC
6269,ROMANTIC
6270,ROMANTIC
6271,ROMANTIC
6272,ROMANTIC
6273,HATE
6274,ROMANTIC
6275,ROMANTIC
6276,HATE
6277,ROMANTIC
6278,HATE
6279,ROMANTIC
6280,ROMANTIC
6281,HATE
6282,ROMANTIC
6283,ROMANTIC
6284,ROMANTIC
6285,ROMANTIC
6286,ROMANTIC
6287,ROMANTIC
6288,ROMANTIC
6289,ROMANTIC
6290,ROMANTIC
6291,ROMANTIC
6292,HATE
6293,ROMANTIC
6294,ROMANTIC
6295,ROMANTIC
6296,ROMANTIC
6297,ROMANTIC
6298,HATE
6299,ROMANTIC
6300,ROMANTIC
6301,HATE
6302,ROMANTIC
6303,ROMANTIC
6304,ROMANTIC
6305,ROMANTIC
6306,ROMANTIC
6307,ROMANTIC
6308,ROMANTIC
6309,ROMANTIC
6310,HATE
6311,ROMANTIC
6312,ROMANTIC
6313,ROMANTIC
6314,HATE
6315,ROMANTIC
6316,ROMANTIC
6317,HATE
6318,ROMANTIC
6319,ROMANTIC
6320,HATE
6321,HATE
6322,ROMANTIC
6323,ROMANTIC
6324,ROMANTIC
6325,HATE
6326,ROMANTIC
6327,HATE
6328,ROMANTIC
6329,ROMANTIC
6330,ROMANTIC
6331,ROMANTIC
6332,HATE
6333,ROMANTIC
6334,HATE
6335,ROMANTIC
6336,ROMANTIC
6337,ROMANTIC
6338,ROMANTIC
6339,ROMANTIC
6340,HATE
6341,ROMANTIC
6342,ROMANTIC
6343,ROMANTIC
6344,HATE
6345,ROMANTIC
6346,ROMANTIC
6347,ROMANTIC
6348,ROMANTIC
6349,ROMANTIC
6350,HATE
6351,ROMANTIC
6352,ROMANTIC
6353,ROMANTIC
6354,HATE
6355,ROMANTIC
6356,ROMANTIC
6357,ROMANTIC
6358,ROMANTIC
6359,ROMANTIC
6360,ROMANTIC
6361,HATE
6362,ROMANTIC
6363,HATE
6364,HATE
6365,ROMANTIC
6366,HATE
6367,HATE
6368,HATE
6369,HATE
6370,ROMANTIC
6371,ROMANTIC
6372,HATE
6373,ROMANTIC
6374,HATE
6375,ROMANTIC
6376,HATE
6377,ROMANTIC
6378,HATE
6379,ROMANTIC
6380,HATE
6381,ROMANTIC
6382,ROMANTIC
6383,ROMANTIC
6384,ROMANTIC
6385,ROMANTIC
6386,ROMANTIC
6387,HATE
6388,ROMANTIC
6389,ROMANTIC
6390,HATE
6391,ROMANTIC
6392,ROMANTIC
6393,ROMANTIC
6394,HATE
6395,HATE
6396,ROMANTIC
6397,HATE
6398,ROMANTIC
6399,ROMANTIC
6400,HATE
6401,ROMANTIC
6402,ROMANTIC
6403,ROMANTIC
6404,HATE
6405,HATE
6406,HATE
6407,ROMANTIC
6408,HATE
6409,ROMANTIC
6410,ROMANTIC
6411,ROMANTIC
6412,ROMANTIC
6413,ROMANTIC
6414,ROMANTIC
6415,ROMANTIC
6416,ROMANTIC
6417,ROMANTIC
6418,ROMANTIC
6419,ROMANTIC
6420,HATE
6421,ROMANTIC
6422,ROMANTIC
6423,ROMANTIC
6424,HATE
6425,ROMANTIC
6426,ROMANTIC
6427,ROMANTIC
6428,HATE
6429,ROMANTIC
6430,ROMANTIC
6431,ROMANTIC
6432,ROMANTIC
6433,HATE
6434,HATE
6435,HATE
6436,ROMANTIC
6437,HATE
6438,HATE
6439,HATE
6440,ROMANTIC
6441,ROMANTIC
6442,HATE
6443,ROMANTIC
6444,ROMANTIC
6445,ROMANTIC
6446,HATE
6447,ROMANTIC
6448,ROMANTIC
6449,ROMANTIC
6450,ROMANTIC
6451,HATE
6452,ROMANTIC
6453,HATE
6454,ROMANTIC
6455,ROMANTIC
6456,ROMANTIC
6457,ROMANTIC
6458,ROMANTIC
6459,HATE
6460,HATE
6461,ROMANTIC
6462,HATE
6463,ROMANTIC
6464,ROMANTIC
6465,HATE
6466,HATE
6467,ROMANTIC
6468,HATE
6469,ROMANTIC
6470,ROMANTIC
6471,HATE
6472,ROMANTIC
6473,ROMANTIC
6474,ROMANTIC
6475,ROMANTIC
6476,ROMANTIC
6477,HATE
6478,HATE
6479,HATE
6480,ROMANTIC
6481,HATE
6482,HATE
6483,HATE
6484,HATE
6485,ROMANTIC
6486,ROMANTIC
6487,ROMANTIC
6488,ROMANTIC
6489,ROMANTIC
6490,ROMANTIC
6491,ROMANTIC
6492,HATE
6493,ROMANTIC
6494,ROMANTIC
6495,HATE
6496,ROMANTIC
6497,ROMANTIC
6498,ROMANTIC
6499,HATE
6500,ROMANTIC
6501,ROMANTIC
6502,HATE
6503,ROMANTIC
6504,HATE
6505,HATE
6506,ROMANTIC
6507,HATE
6508,ROMANTIC
6509,ROMANTIC
6510,HATE
6511,ROMANTIC
6512,HATE
6513,ROMANTIC
6514,ROMANTIC
6515,ROMANTIC
6516,ROMANTIC
6517,ROMANTIC
6518,HATE
6519,ROMANTIC
6520,HATE
6521,HATE
6522,ROMANTIC
6523,ROMANTIC
6524,HATE
6525,HATE
6526,HATE
6527,ROMANTIC
6528,HATE
6529,ROMANTIC
6530,HATE
6531,ROMANTIC
6532,ROMANTIC
6533,HATE
6534,ROMANTIC
6535,HATE
6536,ROMANTIC
6537,HATE
6538,ROMANTIC
6539,ROMANTIC
6540,ROMANTIC
6541,ROMANTIC
6542,HATE
6543,HATE
6544,ROMANTIC
6545,HATE
6546,ROMANTIC
6547,ROMANTIC
6548,ROMANTIC
6549,ROMANTIC
6550,ROMANTIC
6551,HATE
6552,ROMANTIC
6553,ROMANTIC
6554,HATE
6555,ROMANTIC
6556,ROMANTIC
6557,ROMANTIC
6558,ROMANTIC
6559,HATE
6560,ROMANTIC
6561,ROMANTIC
6562,ROMANTIC
6563,ROMANTIC
6564,ROMANTIC
6565,HATE
6566,ROMANTIC
6567,HATE
6568,ROMANTIC
6569,ROMANTIC
6570,HATE
6571,HATE
6572,ROMANTIC
6573,ROMANTIC
6574,ROMANTIC
6575,ROMANTIC
6576,ROMANTIC
6577,HATE
6578,ROMANTIC
6579,HATE
6580,ROMANTIC
6581,ROMANTIC
6582,ROMANTIC
6583,ROMANTIC
6584,ROMANTIC
6585,HATE
6586,HATE
6587,ROMANTIC
6588,ROMANTIC
6589,HATE
6590,HATE
6591,HATE
6592,ROMANTIC
6593,HATE
6594,ROMANTIC
6595,HATE
6596,HATE
6597,HATE
6598,ROMANTIC
6599,HATE
6600,ROMANTIC
6601,ROMANTIC
6602,HATE
6603,ROMANTIC
6604,ROMANTIC
6605,HATE
6606,HATE
6607,ROMANTIC
6608,ROMANTIC
6609,ROMANTIC
6610,ROMANTIC
6611,ROMANTIC
6612,ROMANTIC
6613,ROMANTIC
6614,ROMANTIC
6615,ROMANTIC
6616,HATE
6617,ROMANTIC
6618,HATE
6619,ROMANTIC
6620,ROMANTIC
6621,ROMANTIC
6622,ROMANTIC
6623,HATE
6624,HATE
6625,HATE
6626,ROMANTIC
6627,HATE
6628,ROMANTIC
6629,HATE
6630,ROMANTIC
6631,ROMANTIC
6632,ROMANTIC
6633,ROMANTIC
6634,ROMANTIC
6635,ROMANTIC
6636,HATE
6637,ROMANTIC
6638,ROMANTIC
6639,ROMANTIC
6640,HATE
6641,HATE
6642,HATE
6643,HATE
6644,HATE
6645,HATE
6646,HATE
6647,ROMANTIC
6648,ROMANTIC
6649,ROMANTIC
6650,ROMANTIC
6651,ROMANTIC
6652,ROMANTIC
6653,ROMANTIC
6654,ROMANTIC
6655,ROMANTIC
6656,ROMANTIC
6657,ROMANTIC
6658,ROMANTIC
6659,ROMANTIC
6660,HATE
6661,ROMANTIC
6662,ROMANTIC
6663,ROMANTIC
6664,ROMANTIC
6665,ROMANTIC
6666,ROMANTIC
6667,ROMANTIC
6668,HATE
6669,HATE
6670,HATE
6671,HATE
6672,ROMANTIC
6673,ROMANTIC
6674,HATE
6675,ROMANTIC
6676,ROMANTIC
6677,HATE
6678,HATE
6679,ROMANTIC
6680,HATE
6681,ROMANTIC
6682,ROMANTIC
6683,ROMANTIC
6684,ROMANTIC
6685,ROMANTIC
6686,HATE
6687,ROMANTIC
6688,ROMANTIC
6689,HATE
6690,HATE
6691,ROMANTIC
6692,ROMANTIC
6693,HATE
6694,HATE
6695,ROMANTIC
6696,ROMANTIC
6697,ROMANTIC
6698,HATE
6699,HATE
6700,ROMANTIC
6701,HATE
6702,ROMANTIC
6703,ROMANTIC
6704,HATE
6705,HATE
6706,ROMANTIC
6707,ROMANTIC
6708,ROMANTIC
6709,HATE
6710,HATE
6711,ROMANTIC
6712,HATE
6713,ROMANTIC
6714,HATE
6715,ROMANTIC
6716,ROMANTIC
6717,ROMANTIC
6718,ROMANTIC
6719,ROMANTIC
6720,ROMANTIC
6721,HATE
6722,ROMANTIC
6723,HATE
6724,ROMANTIC
6725,ROMANTIC
6726,ROMANTIC
6727,HATE
6728,ROMANTIC
6729,ROMANTIC
6730,ROMANTIC
6731,ROMANTIC
6732,HATE
6733,HATE
6734,ROMANTIC
6735,HATE
6736,ROMANTIC
6737,ROMANTIC
6738,ROMANTIC
6739,ROMANTIC
6740,ROMANTIC
6741,ROMANTIC
6742,HATE
6743,ROMANTIC
6744,ROMANTIC
6745,ROMANTIC
6746,ROMANTIC
6747,ROMANTIC
6748,ROMANTIC
6749,ROMANTIC
6750,ROMANTIC
6751,HATE
6752,ROMANTIC
6753,ROMANTIC
6754,ROMANTIC
6755,ROMANTIC
6756,ROMANTIC
6757,ROMANTIC
6758,HATE
6759,HATE
6760,HATE
6761,HATE
6762,HATE
6763,ROMANTIC
6764,ROMANTIC
6765,HATE
6766,ROMANTIC
6767,HATE
6768,ROMANTIC
6769,HATE
6770,ROMANTIC
6771,HATE
6772,ROMANTIC
6773,HATE
6774,HATE
6775,ROMANTIC
6776,HATE
6777,HATE
6778,ROMANTIC
6779,HATE
6780,HATE
6781,HATE
6782,HATE
6783,ROMANTIC
6784,ROMANTIC
6785,HATE
6786,ROMANTIC
6787,ROMANTIC
6788,HATE
6789,ROMANTIC
6790,ROMANTIC
6791,ROMANTIC
6792,ROMANTIC
6793,ROMANTIC
6794,ROMANTIC
6795,ROMANTIC
6796,HATE
6797,HATE
6798,ROMANTIC
6799,ROMANTIC
6800,ROMANTIC
6801,HATE
6802,ROMANTIC
6803,HATE
6804,ROMANTIC
6805,HATE
6806,ROMANTIC
6807,ROMANTIC
6808,ROMANTIC
6809,ROMANTIC
6810,HATE
6811,HATE
6812,HATE
6813,HATE
6814,HATE
6815,HATE
6816,ROMANTIC
6817,ROMANTIC
6818,ROMANTIC
6819,ROMANTIC
6820,ROMANTIC
6821,HATE
6822,ROMANTIC
6823,HATE
6824,HATE
6825,ROMANTIC
6826,HATE
6827,ROMANTIC
6828,ROMANTIC
6829,ROMANTIC
6830,ROMANTIC
6831,HATE
6832,ROMANTIC
6833,HATE
6834,ROMANTIC
6835,ROMANTIC
6836,ROMANTIC
6837,ROMANTIC
6838,ROMANTIC
6839,HATE
6840,ROMANTIC
6841,HATE
6842,HATE
6843,HATE
6844,ROMANTIC
6845,ROMANTIC
6846,HATE
6847,ROMANTIC
6848,ROMANTIC
6849,ROMANTIC
6850,HATE
6851,HATE
6852,HATE
6853,ROMANTIC
6854,ROMANTIC
6855,HATE
6856,ROMANTIC
6857,ROMANTIC
6858,ROMANTIC
6859,HATE
6860,ROMANTIC
6861,HATE
6862,ROMANTIC
6863,ROMANTIC
6864,ROMANTIC
6865,ROMANTIC
6866,HATE
6867,HATE
6868,ROMANTIC
6869,HATE
6870,HATE
6871,HATE
6872,HATE
6873,HATE
6874,ROMANTIC
6875,ROMANTIC
6876,ROMANTIC
6877,HATE
6878,HATE
6879,ROMANTIC
6880,ROMANTIC
6881,ROMANTIC
6882,HATE
6883,ROMANTIC
6884,HATE
6885,HATE
6886,HATE
6887,HATE
6888,ROMANTIC
6889,ROMANTIC
6890,HATE
6891,ROMANTIC
6892,ROMANTIC
6893,HATE
6894,ROMANTIC
6895,ROMANTIC
6896,ROMANTIC
6897,HATE
6898,ROMANTIC
6899,ROMANTIC
6900,HATE
6901,ROMANTIC
6902,ROMANTIC
6903,HATE
6904,HATE
6905,ROMANTIC
6906,HATE
6907,ROMANTIC
6908,ROMANTIC
6909,ROMANTIC
6910,ROMANTIC
6911,ROMANTIC
6912,ROMANTIC
6913,ROMANTIC
6914,HATE
6915,HATE
6916,HATE
6917,HATE
6918,HATE
6919,ROMANTIC
6920,ROMANTIC
6921,ROMANTIC
6922,ROMANTIC
6923,HATE
6924,HATE
6925,HATE
6926,ROMANTIC
6927,HATE
6928,HATE
6929,HATE
6930,HATE
6931,HATE
6932,ROMANTIC
6933,ROMANTIC
6934,HATE
6935,ROMANTIC
6936,HATE
6937,HATE
6938,ROMANTIC
6939,HATE
6940,ROMANTIC
6941,ROMANTIC
6942,ROMANTIC
6943,ROMANTIC
6944,ROMANTIC
6945,ROMANTIC
6946,ROMANTIC
6947,ROMANTIC
6948,HATE
6949,ROMANTIC
6950,HATE
6951,HATE
6952,ROMANTIC
6953,HATE
6954,ROMANTIC
6955,ROMANTIC
6956,ROMANTIC
6957,ROMANTIC
6958,HATE
6959,HATE
6960,HATE
6961,HATE
6962,HATE
6963,HATE
6964,ROMANTIC
6965,ROMANTIC
6966,ROMANTIC
6967,HATE
6968,HATE
6969,ROMANTIC
6970,HATE
6971,ROMANTIC
6972,ROMANTIC
6973,ROMANTIC
6974,ROMANTIC
6975,ROMANTIC
6976,ROMANTIC
6977,HATE
6978,ROMANTIC
6979,HATE
6980,ROMANTIC
6981,ROMANTIC
6982,HATE
6983,HATE
6984,ROMANTIC
6985,HATE
6986,ROMANTIC
6987,HATE
6988,ROMANTIC
6989,ROMANTIC
6990,HATE
6991,ROMANTIC
6992,ROMANTIC
6993,ROMANTIC
6994,HATE
6995,ROMANTIC
6996,HATE
6997,HATE
6998,HATE
6999,ROMANTIC
7000,HATE
7001,HATE
7002,ROMANTIC
7003,ROMANTIC
7004,HATE
7005,HATE
7006,ROMANTIC
7007,ROMANTIC
7008,ROMANTIC
7009,ROMANTIC
7010,ROMANTIC
7011,HATE
7012,ROMANTIC
7013,ROMANTIC
7014,ROMANTIC
7015,ROMANTIC
7016,HATE
7017,HATE
7018,ROMANTIC
7019,ROMANTIC
7020,ROMANTIC
7021,ROMANTIC
7022,HATE
7023,ROMANTIC
7024,HATE
7025,ROMANTIC
7026,ROMANTIC
7027,HATE
7028,HATE
7029,ROMANTIC
7030,HATE
7031,ROMANTIC
7032,HATE
7033,ROMANTIC
7034,ROMANTIC
7035,ROMANTIC
7036,HATE
7037,ROMANTIC
7038,ROMANTIC
7039,ROMANTIC
7040,ROMANTIC
7041,HATE
7042,ROMANTIC
7043,ROMANTIC
7044,ROMANTIC
7045,ROMANTIC
7046,HATE
7047,ROMANTIC
7048,HATE
7049,ROMANTIC
7050,ROMANTIC
7051,ROMANTIC
7052,ROMANTIC
7053,ROMANTIC
7054,ROMANTIC
7055,ROMANTIC
7056,ROMANTIC
7057,ROMANTIC
7058,HATE
7059,HATE
7060,ROMANTIC
7061,ROMANTIC
7062,HATE
7063,ROMANTIC
7064,ROMANTIC
7065,HATE
7066,ROMANTIC
7067,ROMANTIC
7068,ROMANTIC
7069,ROMANTIC
7070,ROMANTIC
7071,ROMANTIC
7072,ROMANTIC
7073,ROMANTIC
7074,HATE
7075,HATE
7076,ROMANTIC
7077,ROMANTIC
7078,HATE
7079,HATE
7080,ROMANTIC
7081,HATE
7082,HATE
7083,ROMANTIC
7084,HATE
7085,HATE
7086,ROMANTIC
7087,HATE
7088,ROMANTIC
7089,ROMANTIC
7090,ROMANTIC
7091,HATE
7092,ROMANTIC
7093,ROMANTIC
7094,ROMANTIC
7095,ROMANTIC
7096,ROMANTIC
7097,HATE
7098,HATE
7099,ROMANTIC
7100,ROMANTIC
7101,ROMANTIC
7102,ROMANTIC
7103,ROMANTIC
7104,ROMANTIC
7105,HATE
7106,HATE
7107,HATE
7108,ROMANTIC
7109,ROMANTIC
7110,ROMANTIC
7111,ROMANTIC
7112,HATE
7113,ROMANTIC
7114,HATE
7115,HATE
7116,ROMANTIC
7117,HATE
7118,ROMANTIC
7119,HATE
7120,HATE
7121,HATE
7122,ROMANTIC
7123,ROMANTIC
7124,ROMANTIC
7125,ROMANTIC
7126,HATE
7127,HATE
7128,HATE
7129,ROMANTIC
7130,ROMANTIC
7131,HATE
7132,HATE
7133,ROMANTIC
7134,ROMANTIC
7135,ROMANTIC
7136,HATE
7137,ROMANTIC
7138,ROMANTIC
7139,HATE
7140,ROMANTIC
7141,HATE
7142,ROMANTIC
7143,ROMANTIC
7144,HATE
7145,HATE
7146,ROMANTIC
7147,ROMANTIC
7148,ROMANTIC
7149,ROMANTIC
7150,HATE
7151,ROMANTIC
7152,ROMANTIC
7153,ROMANTIC
7154,HATE
7155,ROMANTIC
7156,ROMANTIC
7157,HATE
7158,ROMANTIC
7159,HATE
7160,ROMANTIC
7161,ROMANTIC
7162,HATE
7163,ROMANTIC
7164,HATE
7165,HATE
7166,HATE
7167,HATE
7168,HATE
7169,HATE
7170,HATE
7171,HATE
7172,HATE
7173,HATE
7174,HATE
7175,ROMANTIC
7176,ROMANTIC
7177,ROMANTIC
7178,HATE
7179,HATE
7180,ROMANTIC
7181,HATE
7182,ROMANTIC
7183,ROMANTIC
7184,HATE
7185,ROMANTIC
7186,ROMANTIC
7187,HATE
7188,ROMANTIC
7189,ROMANTIC
7190,ROMANTIC
7191,ROMANTIC
7192,ROMANTIC
7193,ROMANTIC
7194,HATE
7195,HATE
7196,ROMANTIC
7197,ROMANTIC
7198,ROMANTIC
7199,ROMANTIC
7200,ROMANTIC
7201,ROMANTIC
7202,HATE
7203,ROMANTIC
7204,HATE
7205,HATE
7206,HATE
7207,HATE
7208,ROMANTIC
7209,HATE
7210,ROMANTIC
7211,ROMANTIC
7212,HATE
7213,ROMANTIC
7214,HATE
7215,ROMANTIC
7216,ROMANTIC
7217,ROMANTIC
7218,HATE
7219,HATE
7220,ROMANTIC
7221,HATE
7222,ROMANTIC
7223,ROMANTIC
7224,ROMANTIC
7225,ROMANTIC
7226,HATE
7227,HATE
7228,ROMANTIC
7229,ROMANTIC
7230,HATE
7231,HATE
7232,HATE
7233,HATE
7234,ROMANTIC
7235,ROMANTIC
7236,ROMANTIC
7237,HATE
7238,HATE
7239,ROMANTIC
7240,ROMANTIC
7241,HATE
7242,HATE
7243,ROMANTIC
7244,HATE
7245,HATE
7246,ROMANTIC
7247,HATE
7248,ROMANTIC
7249,HATE
7250,HATE
7251,HATE
7252,HATE
7253,ROMANTIC
7254,HATE
7255,ROMANTIC
7256,HATE
7257,ROMANTIC
7258,ROMANTIC
7259,ROMANTIC
7260,ROMANTIC
7261,ROMANTIC
7262,ROMANTIC
7263,ROMANTIC
7264,ROMANTIC
7265,HATE
7266,ROMANTIC
7267,HATE
7268,ROMANTIC
7269,ROMANTIC
7270,ROMANTIC
7271,ROMANTIC
7272,ROMANTIC
7273,ROMANTIC
7274,ROMANTIC
7275,ROMANTIC
7276,ROMANTIC
7277,HATE
7278,ROMANTIC
7279,HATE
7280,ROMANTIC
7281,ROMANTIC
7282,ROMANTIC
7283,HATE
7284,HATE
7285,HATE
7286,HATE
7287,ROMANTIC
7288,HATE
7289,ROMANTIC
7290,ROMANTIC
7291,HATE
7292,ROMANTIC
7293,ROMANTIC
7294,ROMANTIC
7295,ROMANTIC
7296,ROMANTIC
7297,ROMANTIC
7298,HATE
7299,HATE
7300,ROMANTIC
7301,ROMANTIC
7302,HATE
7303,ROMANTIC
7304,ROMANTIC
7305,ROMANTIC
7306,ROMANTIC
7307,ROMANTIC
7308,HATE
7309,ROMANTIC
7310,HATE
7311,HATE
7312,ROMANTIC
7313,ROMANTIC
7314,HATE
7315,HATE
7316,ROMANTIC
7317,ROMANTIC
7318,HATE
7319,ROMANTIC
7320,ROMANTIC
7321,ROMANTIC
7322,ROMANTIC
7323,ROMANTIC
7324,HATE
7325,HATE
7326,ROMANTIC
7327,ROMANTIC
7328,HATE
7329,ROMANTIC
7330,ROMANTIC
7331,ROMANTIC
7332,ROMANTIC
7333,ROMANTIC
7334,ROMANTIC
7335,HATE
7336,ROMANTIC
7337,HATE
7338,HATE
7339,HATE
7340,ROMANTIC
7341,ROMANTIC
7342,HATE
7343,HATE
7344,ROMANTIC
7345,ROMANTIC
7346,HATE
7347,ROMANTIC
7348,ROMANTIC
7349,HATE
7350,HATE
7351,ROMANTIC
7352,ROMANTIC
7353,ROMANTIC
7354,ROMANTIC
7355,ROMANTIC
7356,ROMANTIC
7357,ROMANTIC
7358,ROMANTIC
7359,ROMANTIC
7360,ROMANTIC
7361,ROMANTIC
7362,HATE
7363,ROMANTIC
7364,ROMANTIC
7365,HATE
7366,HATE
7367,ROMANTIC
7368,HATE
7369,ROMANTIC
7370,HATE
7371,ROMANTIC
7372,HATE
7373,HATE
7374,ROMANTIC
7375,HATE
7376,HATE
7377,ROMANTIC
7378,ROMANTIC
7379,HATE
7380,ROMANTIC
7381,ROMANTIC
7382,ROMANTIC
7383,HATE
7384,ROMANTIC
7385,ROMANTIC
7386,ROMANTIC
7387,HATE
7388,ROMANTIC
7389,HATE
7390,ROMANTIC
7391,ROMANTIC
7392,ROMANTIC
7393,ROMANTIC
7394,HATE
7395,HATE
7396,ROMANTIC
7397,ROMANTIC
7398,HATE
7399,HATE
7400,ROMANTIC
7401,ROMANTIC
7402,HATE
7403,HATE
7404,ROMANTIC
7405,ROMANTIC
7406,HATE
7407,HATE
7408,ROMANTIC
7409,ROMANTIC
7410,HATE
7411,ROMANTIC
7412,HATE
7413,HATE
7414,HATE
7415,HATE
7416,HATE
7417,ROMANTIC
7418,HATE
7419,HATE
7420,ROMANTIC
7421,HATE
7422,HATE
7423,HATE
7424,HATE
7425,ROMANTIC
7426,ROMANTIC
7427,ROMANTIC
7428,HATE
7429,ROMANTIC
7430,HATE
7431,ROMANTIC
7432,HATE
7433,HATE
7434,HATE
7435,ROMANTIC
7436,HATE
7437,HATE
7438,ROMANTIC
7439,HATE
7440,ROMANTIC
7441,HATE
7442,ROMANTIC
7443,HATE
7444,ROMANTIC
7445,ROMANTIC
7446,ROMANTIC
7447,ROMANTIC
7448,HATE
7449,HATE
7450,ROMANTIC
7451,ROMANTIC
7452,ROMANTIC
7453,ROMANTIC
7454,ROMANTIC
7455,ROMANTIC
7456,HATE
7457,HATE
7458,ROMANTIC
7459,HATE
7460,HATE
7461,HATE
7462,ROMANTIC
7463,HATE
7464,ROMANTIC
7465,ROMANTIC
7466,HATE
7467,ROMANTIC
7468,ROMANTIC
7469,ROMANTIC
7470,ROMANTIC
7471,HATE
7472,ROMANTIC
7473,HATE
7474,ROMANTIC
7475,ROMANTIC
7476,ROMANTIC
7477,ROMANTIC
7478,ROMANTIC
7479,ROMANTIC
7480,ROMANTIC
7481,ROMANTIC
7482,ROMANTIC
7483,ROMANTIC
7484,ROMANTIC
7485,ROMANTIC
7486,HATE
7487,ROMANTIC
7488,ROMANTIC
7489,ROMANTIC
7490,ROMANTIC
7491,ROMANTIC
7492,ROMANTIC
7493,ROMANTIC
7494,ROMANTIC
7495,HATE
7496,ROMANTIC
7497,HATE
7498,ROMANTIC
7499,ROMANTIC
7500,HATE
7501,ROMANTIC
7502,ROMANTIC
7503,ROMANTIC
7504,HATE
7505,HATE
7506,ROMANTIC
7507,ROMANTIC
7508,ROMANTIC
7509,HATE
7510,HATE
7511,HATE
7512,ROMANTIC
7513,ROMANTIC
7514,HATE
7515,HATE
7516,HATE
7517,ROMANTIC
7518,ROMANTIC
7519,HATE
7520,HATE
7521,HATE
7522,ROMANTIC
7523,ROMANTIC
7524,HATE
7525,ROMANTIC
7526,HATE
7527,HATE
7528,HATE
7529,HATE
7530,HATE
7531,ROMANTIC
7532,ROMANTIC
7533,HATE
7534,HATE
7535,ROMANTIC
7536,ROMANTIC
7537,ROMANTIC
7538,ROMANTIC
7539,HATE
7540,HATE
7541,HATE
7542,ROMANTIC
7543,ROMANTIC
7544,HATE
7545,HATE
7546,ROMANTIC
7547,HATE
7548,ROMANTIC
7549,HATE
7550,HATE
7551,ROMANTIC
7552,HATE
7553,ROMANTIC
7554,ROMANTIC
7555,ROMANTIC
7556,ROMANTIC
7557,HATE
7558,ROMANTIC
7559,ROMANTIC
7560,ROMANTIC
7561,ROMANTIC
7562,ROMANTIC
7563,ROMANTIC
7564,HATE
7565,HATE
7566,HATE
7567,HATE
7568,ROMANTIC
7569,HATE
7570,HATE
7571,ROMANTIC
7572,ROMANTIC
7573,HATE
7574,HATE
